session_id,timestamp,image_filename,steering_angle,speed_kmh,brake,autonomous_mode,line_detected,gps_x,gps_y,lidar_obstacle_detected,lidar_obstacle_distance,evasion_phase,obstacle_type
20260612_000237,2026-06-12T07:07:34.145,frame_000585.jpg,-0.1675,49.96,0.4823,0,0,-53.986,-107.972,0,,0,
20260612_000237,2026-06-12T07:07:34.647,frame_000586.jpg,0.0000,48.71,0.4823,0,1,-49.423,-107.909,1,23.72,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:35.154,frame_000587.jpg,0.0000,-9.65,0.4823,0,1,-44.915,-107.680,1,19.21,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:35.665,frame_000588.jpg,0.1016,-9.65,0.4823,0,1,-40.980,-107.576,1,15.29,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:36.179,frame_000589.jpg,0.1729,-9.65,0.4823,0,0,-37.602,-107.828,1,12.20,1,VEHICLE
20260612_000237,2026-06-12T07:07:36.685,frame_000590.jpg,0.0796,-9.65,0.4823,0,0,-34.882,-108.409,1,15.64,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:37.186,frame_000591.jpg,0.0000,15.14,0.4823,0,0,-32.325,-109.235,1,10.20,1,VEHICLE
20260612_000237,2026-06-12T07:07:37.686,frame_000592.jpg,-0.0906,41.18,0.4823,0,0,-29.766,-110.090,1,10.58,1,VEHICLE
20260612_000237,2026-06-12T07:07:38.200,frame_000593.jpg,0.0000,41.49,0.4823,0,0,-26.909,-110.917,1,18.14,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:38.715,frame_000594.jpg,-0.1126,44.94,0.4823,0,0,-23.809,-111.650,1,14.92,1,VEHICLE
20260612_000237,2026-06-12T07:07:39.217,frame_000595.jpg,-0.1071,46.20,0.4823,0,0,-20.094,-112.214,1,11.24,1,VEHICLE
20260612_000237,2026-06-12T07:07:39.727,frame_000596.jpg,0.0000,47.14,0.4823,0,0,-15.250,-112.349,0,,2,
20260612_000237,2026-06-12T07:07:40.237,frame_000597.jpg,-0.1455,47.14,0.4823,0,0,-10.549,-112.266,1,18.18,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:40.742,frame_000598.jpg,0.0000,47.14,0.4823,0,0,-6.025,-111.534,0,,2,
20260612_000237,2026-06-12T07:07:41.256,frame_000599.jpg,0.0000,47.45,0.4823,0,0,-1.498,-110.633,1,23.58,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:41.764,frame_000600.jpg,0.0000,47.76,0.4823,0,1,2.756,-109.566,0,,2,
20260612_000237,2026-06-12T07:07:42.276,frame_000601.jpg,0.0000,47.45,0.4823,0,1,6.884,-108.524,0,,2,
20260612_000237,2026-06-12T07:07:42.780,frame_000602.jpg,-0.0851,47.76,0.4823,0,1,10.874,-107.503,0,,2,
20260612_000237,2026-06-12T07:07:43.282,frame_000603.jpg,0.0000,48.08,0.4823,0,1,14.906,-106.171,0,,2,
20260612_000237,2026-06-12T07:07:43.794,frame_000604.jpg,0.0000,48.08,0.4823,0,1,18.925,-104.705,1,17.77,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:44.308,frame_000605.jpg,-0.1180,48.71,0.4823,0,1,23.000,-102.947,0,,2,
20260612_000237,2026-06-12T07:07:44.815,frame_000606.jpg,0.0000,48.71,0.4823,0,1,27.153,-100.672,1,17.07,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:45.331,frame_000607.jpg,-0.1071,49.02,0.4823,0,0,31.022,-98.135,1,15.28,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:45.847,frame_000608.jpg,-0.1071,49.02,0.4823,0,1,34.409,-95.436,1,15.89,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:46.353,frame_000609.jpg,-0.0851,49.33,0.4823,0,1,37.119,-92.565,1,16.80,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:46.861,frame_000610.jpg,-0.0851,49.33,0.4823,0,0,39.616,-89.305,1,23.26,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:47.373,frame_000611.jpg,-0.0741,49.33,0.4823,0,0,41.862,-86.044,1,15.58,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:47.882,frame_000612.jpg,-0.0741,49.65,0.4823,0,0,43.832,-82.418,1,15.69,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:48.392,frame_000613.jpg,-0.0906,49.96,0.4823,0,0,45.378,-78.721,0,,0,
20260612_000237,2026-06-12T07:07:48.898,frame_000614.jpg,-0.0906,49.96,0.4823,0,0,46.649,-74.198,1,17.68,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:49.401,frame_000615.jpg,0.0000,49.96,0.4823,0,0,47.318,-69.961,0,,0,
20260612_000237,2026-06-12T07:07:49.913,frame_000616.jpg,0.0000,49.96,0.4823,0,0,47.883,-65.415,0,,0,
20260612_000237,2026-06-12T07:07:50.421,frame_000617.jpg,-0.1126,50.27,0.4823,0,0,48.248,-60.991,1,19.79,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:50.933,frame_000618.jpg,0.0000,49.96,0.4823,0,0,48.223,-56.691,0,,0,
20260612_000237,2026-06-12T07:07:51.447,frame_000619.jpg,0.0000,49.65,0.4823,0,0,48.073,-52.395,0,,0,
20260612_000237,2026-06-12T07:07:51.952,frame_000620.jpg,0.0000,47.45,0.4823,0,0,47.927,-48.326,0,,0,
20260612_000237,2026-06-12T07:07:52.465,frame_000621.jpg,0.0000,47.76,0.4823,0,1,47.834,-44.370,0,,0,
20260612_000237,2026-06-12T07:07:52.981,frame_000622.jpg,0.0000,47.76,0.4823,0,1,48.004,-40.683,0,,0,
20260612_000237,2026-06-12T07:07:53.484,frame_000623.jpg,0.0000,47.76,0.4823,0,0,48.150,-36.837,0,,0,
20260612_000237,2026-06-12T07:07:53.989,frame_000624.jpg,0.0000,48.71,0.4823,0,1,48.312,-32.170,0,,0,
20260612_000237,2026-06-12T07:07:54.494,frame_000625.jpg,0.0000,48.71,0.4823,0,0,48.476,-27.720,1,23.65,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:55.010,frame_000626.jpg,0.0000,48.39,0.4823,0,1,48.400,-23.044,0,,0,
20260612_000237,2026-06-12T07:07:55.517,frame_000627.jpg,0.0000,48.39,0.4823,0,1,48.287,-18.634,0,,0,
20260612_000237,2026-06-12T07:07:56.022,frame_000628.jpg,0.0000,47.76,0.4823,0,1,48.168,-13.986,0,,0,
20260612_000237,2026-06-12T07:07:56.531,frame_000629.jpg,0.0000,46.20,0.4823,0,1,48.064,-9.950,0,,0,
20260612_000237,2026-06-12T07:07:57.040,frame_000630.jpg,0.0000,45.88,0.4823,0,1,47.962,-5.989,0,,0,
20260612_000237,2026-06-12T07:07:57.549,frame_000631.jpg,0.0000,47.45,0.4823,0,1,47.860,-2.003,0,,0,
20260612_000237,2026-06-12T07:07:58.057,frame_000632.jpg,0.0000,47.45,0.4823,0,1,47.754,2.065,0,,0,
20260612_000237,2026-06-12T07:07:58.559,frame_000633.jpg,-0.0906,47.14,0.4823,0,1,47.588,6.132,1,17.50,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:07:59.066,frame_000634.jpg,0.0000,47.45,0.4823,0,1,47.023,10.559,0,,0,
20260612_000237,2026-06-12T07:07:59.575,frame_000635.jpg,-0.1126,47.76,0.4823,0,1,46.283,14.951,1,15.80,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:00.082,frame_000636.jpg,-0.0796,47.45,0.4823,0,1,44.981,19.189,1,16.94,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:00.583,frame_000637.jpg,-0.1126,47.45,0.4823,0,0,43.191,23.289,0,,0,
20260612_000237,2026-06-12T07:08:01.089,frame_000638.jpg,-0.1126,47.14,0.4823,0,1,40.966,27.427,1,16.70,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:01.598,frame_000639.jpg,0.0000,47.45,0.4823,0,1,38.363,30.872,0,,0,
20260612_000237,2026-06-12T07:08:02.100,frame_000640.jpg,-0.1016,47.45,0.4823,0,0,35.843,33.916,1,15.61,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:02.602,frame_000641.jpg,-0.1180,47.45,0.4823,0,1,33.302,36.541,1,16.19,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:03.116,frame_000642.jpg,0.0000,47.45,0.4823,0,1,30.001,39.106,0,,0,
20260612_000237,2026-06-12T07:08:03.625,frame_000643.jpg,-0.0906,47.45,0.4823,0,1,26.476,41.424,1,16.39,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:04.127,frame_000644.jpg,-0.0851,47.45,0.4823,0,1,22.751,43.365,1,16.94,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:04.634,frame_000645.jpg,-0.0961,47.45,0.4823,0,0,19.338,44.694,1,17.79,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:05.134,frame_000646.jpg,-0.0796,47.45,0.4823,0,0,15.668,45.667,1,20.07,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:05.637,frame_000647.jpg,0.0000,47.76,0.4823,0,0,11.240,46.333,0,,0,
20260612_000237,2026-06-12T07:08:06.141,frame_000648.jpg,0.0000,47.14,0.4823,0,0,6.512,46.854,0,,0,
20260612_000237,2026-06-12T07:08:06.646,frame_000649.jpg,0.0000,47.14,0.4823,0,0,2.331,47.160,0,,0,
20260612_000237,2026-06-12T07:08:07.155,frame_000650.jpg,0.0000,47.76,0.4823,0,1,-2.133,47.275,0,,0,
20260612_000237,2026-06-12T07:08:07.659,frame_000651.jpg,0.0000,48.39,0.4823,0,1,-6.378,47.376,0,,0,
20260612_000237,2026-06-12T07:08:08.168,frame_000652.jpg,0.0000,48.08,0.4823,0,1,-10.782,47.481,0,,0,
20260612_000237,2026-06-12T07:08:08.673,frame_000653.jpg,0.0000,48.08,0.4823,0,1,-15.164,47.588,0,,0,
20260612_000237,2026-06-12T07:08:09.181,frame_000654.jpg,0.0000,47.76,0.4823,0,1,-19.541,47.696,0,,0,
20260612_000237,2026-06-12T07:08:09.683,frame_000655.jpg,0.0000,48.08,0.4823,0,1,-23.662,47.800,0,,0,
20260612_000237,2026-06-12T07:08:10.195,frame_000656.jpg,0.0000,48.08,0.4823,0,0,-28.061,47.911,0,,0,
20260612_000237,2026-06-12T07:08:10.708,frame_000657.jpg,-0.0851,48.39,0.4823,0,0,-32.515,48.024,0,,0,
20260612_000237,2026-06-12T07:08:11.209,frame_000658.jpg,0.0000,48.08,0.4823,0,0,-37.054,47.982,0,,0,
20260612_000237,2026-06-12T07:08:11.720,frame_000659.jpg,0.0000,48.08,0.4823,0,0,-41.713,47.892,0,,0,
20260612_000237,2026-06-12T07:08:12.231,frame_000660.jpg,0.0000,48.39,0.4823,0,1,-46.255,47.802,0,,0,
20260612_000237,2026-06-12T07:08:12.747,frame_000661.jpg,0.0000,49.02,0.4823,0,0,-50.676,47.715,0,,0,
20260612_000237,2026-06-12T07:08:13.256,frame_000662.jpg,0.0000,50.90,0.4823,0,1,-55.231,47.626,0,,0,
20260612_000237,2026-06-12T07:08:13.765,frame_000663.jpg,0.0000,49.96,0.4823,0,1,-59.813,47.529,1,19.46,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:14.267,frame_000664.jpg,0.0000,49.96,0.4823,0,1,-64.211,47.438,1,17.52,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:14.770,frame_000665.jpg,-0.1180,49.96,0.4823,0,1,-68.211,47.329,0,,0,
20260612_000237,2026-06-12T07:08:15.274,frame_000666.jpg,-0.0906,49.96,0.4823,0,0,-72.944,46.621,1,17.37,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:15.778,frame_000667.jpg,0.0000,49.96,0.4823,0,1,-77.276,45.269,1,18.62,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:16.279,frame_000668.jpg,-0.1180,49.96,0.4823,0,1,-81.734,43.362,0,,0,
20260612_000237,2026-06-12T07:08:16.784,frame_000669.jpg,-0.1016,49.96,0.4823,0,1,-85.682,41.407,1,17.48,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:17.292,frame_000670.jpg,0.0000,50.27,0.4823,0,1,-89.171,38.948,1,18.77,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:17.803,frame_000671.jpg,-0.0906,50.27,0.4823,0,1,-92.601,36.091,0,,0,
20260612_000237,2026-06-12T07:08:18.314,frame_000672.jpg,-0.0851,50.27,0.4823,0,1,-95.902,32.926,1,17.17,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:18.823,frame_000673.jpg,-0.0851,50.27,0.4823,0,1,-98.700,29.475,1,17.64,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:19.337,frame_000674.jpg,0.0000,50.59,0.4823,0,1,-101.114,25.587,1,18.61,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:19.838,frame_000675.jpg,0.0000,50.27,0.4823,0,1,-103.144,21.597,0,,0,
20260612_000237,2026-06-12T07:08:20.348,frame_000676.jpg,-0.1071,50.59,0.4823,0,1,-105.082,17.295,1,16.44,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:20.857,frame_000677.jpg,-0.0741,50.59,0.4823,0,1,-106.204,13.277,1,18.61,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:21.369,frame_000678.jpg,-0.0741,50.59,0.4823,0,1,-106.925,8.735,1,22.29,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:21.871,frame_000679.jpg,0.0000,48.71,0.4823,0,1,-107.217,4.189,1,24.69,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:22.383,frame_000680.jpg,0.0000,53.41,0.4823,0,1,-107.473,-1.039,0,,0,
20260612_000237,2026-06-12T07:08:22.887,frame_000681.jpg,0.0000,53.41,0.4823,0,1,-107.713,-6.029,0,,0,
20260612_000237,2026-06-12T07:08:23.400,frame_000682.jpg,0.0000,50.90,0.4823,0,1,-107.857,-11.000,0,,0,
20260612_000237,2026-06-12T07:08:23.909,frame_000683.jpg,0.0000,26.12,0.4823,0,1,-107.765,-15.306,1,21.52,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:24.418,frame_000684.jpg,0.0000,-9.65,0.4823,0,1,-107.661,-19.227,1,17.61,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:24.936,frame_000685.jpg,0.1784,-9.65,0.4823,0,1,-107.628,-22.960,1,13.91,1,VEHICLE
20260612_000237,2026-06-12T07:08:25.450,frame_000686.jpg,0.0851,-9.65,0.4823,0,0,-108.051,-26.247,1,17.27,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:25.966,frame_000687.jpg,0.0000,24.86,0.4823,0,0,-108.723,-28.865,1,12.57,1,VEHICLE
20260612_000237,2026-06-12T07:08:26.474,frame_000688.jpg,0.0000,44.31,0.4823,0,0,-109.443,-31.583,0,,2,
20260612_000237,2026-06-12T07:08:26.979,frame_000689.jpg,-0.2004,46.20,0.4823,0,0,-110.347,-35.000,0,,2,
20260612_000237,2026-06-12T07:08:27.480,frame_000690.jpg,0.0000,46.51,0.4823,0,0,-111.051,-39.066,0,,2,
20260612_000237,2026-06-12T07:08:27.990,frame_000691.jpg,-0.1565,47.76,0.4823,0,0,-111.555,-43.262,0,,2,
20260612_000237,2026-06-12T07:08:28.502,frame_000692.jpg,-0.1784,47.76,0.4823,0,0,-111.713,-47.597,1,15.54,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:29.015,frame_000693.jpg,0.0000,47.76,0.4823,0,0,-111.331,-51.787,0,,2,
20260612_000237,2026-06-12T07:08:29.529,frame_000694.jpg,0.0000,47.76,0.4823,0,0,-110.574,-56.237,0,,2,
20260612_000237,2026-06-12T07:08:30.033,frame_000695.jpg,0.0000,48.08,0.4823,0,0,-109.663,-60.804,0,,2,
20260612_000237,2026-06-12T07:08:30.548,frame_000696.jpg,0.0000,48.39,0.4823,0,1,-108.793,-65.145,0,,2,
20260612_000237,2026-06-12T07:08:31.056,frame_000697.jpg,0.0000,48.39,0.4823,0,1,-107.834,-69.304,1,20.71,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:31.563,frame_000698.jpg,-0.0851,49.02,0.4823,0,1,-106.486,-73.555,0,,2,
20260612_000237,2026-06-12T07:08:32.068,frame_000699.jpg,0.0000,48.71,0.4823,0,1,-104.836,-78.017,1,19.99,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:32.570,frame_000700.jpg,-0.1180,49.02,0.4823,0,0,-102.922,-82.106,0,,0,
20260612_000237,2026-06-12T07:08:33.077,frame_000701.jpg,-0.1016,49.02,0.4823,0,1,-100.953,-85.842,0,,0,
20260612_000237,2026-06-12T07:08:33.579,frame_000702.jpg,-0.0796,49.02,0.4823,0,1,-98.412,-89.822,1,18.08,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:34.085,frame_000703.jpg,0.0000,49.02,0.4823,0,1,-95.188,-93.314,1,19.37,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:34.592,frame_000704.jpg,-0.1180,49.33,0.4823,0,1,-91.498,-96.589,0,,0,
20260612_000237,2026-06-12T07:08:35.104,frame_000705.jpg,0.0000,49.33,0.4823,0,1,-87.564,-99.528,0,,0,
20260612_000237,2026-06-12T07:08:35.621,frame_000706.jpg,-0.0796,49.33,0.4823,0,1,-83.725,-101.915,1,17.14,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:36.126,frame_000707.jpg,-0.0851,49.65,0.4823,0,1,-79.904,-103.765,0,,0,
20260612_000237,2026-06-12T07:08:36.629,frame_000708.jpg,-0.0906,49.65,0.4823,0,1,-75.782,-105.305,0,,0,
20260612_000237,2026-06-12T07:08:37.133,frame_000709.jpg,0.0000,49.65,0.4823,0,0,-71.248,-106.502,0,,0,
20260612_000237,2026-06-12T07:08:37.634,frame_000710.jpg,0.0000,49.65,0.4823,0,0,-67.059,-107.356,1,18.45,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:38.135,frame_000711.jpg,0.0000,49.65,0.4823,0,0,-62.819,-107.862,1,21.33,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:38.635,frame_000712.jpg,0.0000,49.65,0.4823,0,0,-58.277,-108.145,1,23.02,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:39.136,frame_000713.jpg,0.0000,49.65,0.4823,0,1,-53.593,-108.242,0,,0,
20260612_000237,2026-06-12T07:08:39.643,frame_000714.jpg,0.0000,49.33,0.4823,0,1,-48.906,-108.144,1,23.22,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:40.143,frame_000715.jpg,0.0000,-9.65,0.4823,0,1,-44.956,-108.048,1,19.28,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:40.655,frame_000716.jpg,0.1565,-9.65,0.4823,0,1,-41.153,-107.980,1,15.51,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:41.165,frame_000717.jpg,0.2004,-9.65,0.4823,0,0,-37.929,-108.262,1,16.99,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:41.665,frame_000718.jpg,0.0000,46.20,0.4823,0,0,-35.042,-109.023,1,15.57,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:42.166,frame_000719.jpg,-0.0906,55.61,0.4823,0,0,-31.937,-110.124,1,12.30,1,VEHICLE
20260612_000237,2026-06-12T07:08:42.675,frame_000720.jpg,0.0000,54.98,0.4823,0,0,-28.338,-111.252,1,19.45,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:43.179,frame_000721.jpg,0.0000,55.29,0.4823,0,0,-24.091,-112.175,1,8.36,1,VEHICLE
20260612_000237,2026-06-12T07:08:43.688,frame_000722.jpg,-0.0906,54.98,0.4823,0,0,-18.992,-112.842,1,9.99,1,VEHICLE
20260612_000237,2026-06-12T07:08:44.205,frame_000723.jpg,-0.0906,55.29,0.4823,0,0,-13.869,-113.197,1,10.70,1,VEHICLE
20260612_000237,2026-06-12T07:08:44.719,frame_000724.jpg,-0.0851,55.29,0.4823,0,0,-9.015,-112.860,1,18.54,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:45.228,frame_000725.jpg,0.0000,55.29,0.4823,0,0,-4.352,-112.010,0,,2,
20260612_000237,2026-06-12T07:08:45.743,frame_000726.jpg,-0.1016,55.29,0.4823,0,0,0.600,-110.995,1,21.46,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:46.254,frame_000727.jpg,0.0000,54.98,0.4823,0,1,5.565,-109.473,0,,2,
20260612_000237,2026-06-12T07:08:46.761,frame_000728.jpg,0.0000,55.29,0.4823,0,1,10.067,-107.945,0,,2,
20260612_000237,2026-06-12T07:08:47.271,frame_000729.jpg,-0.1345,55.29,0.4823,0,1,15.110,-106.089,1,20.38,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:47.775,frame_000730.jpg,0.0000,55.29,0.4823,0,0,19.801,-103.835,0,,2,
20260612_000237,2026-06-12T07:08:48.279,frame_000731.jpg,-0.1784,55.29,0.4823,0,1,24.314,-101.535,0,,2,
20260612_000237,2026-06-12T07:08:48.785,frame_000732.jpg,0.0000,55.29,0.4823,0,1,28.476,-98.975,1,18.01,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:49.303,frame_000733.jpg,0.0000,55.29,0.4823,0,1,32.179,-96.250,1,16.71,2,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:49.807,frame_000734.jpg,-0.2004,55.29,0.4823,0,0,35.519,-93.336,1,15.88,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:50.317,frame_000735.jpg,-0.0741,55.29,0.4823,0,0,38.628,-89.966,1,24.51,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:50.824,frame_000736.jpg,-0.1071,55.29,0.4823,0,0,41.634,-86.077,1,15.09,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:51.330,frame_000737.jpg,-0.1126,55.29,0.4823,0,0,43.875,-82.085,1,15.98,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:51.833,frame_000738.jpg,0.0000,55.29,0.4823,0,1,45.500,-77.635,1,20.42,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:52.342,frame_000739.jpg,-0.0741,55.29,0.4823,0,0,46.729,-72.854,1,15.62,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:52.848,frame_000740.jpg,-0.0796,55.29,0.4823,0,1,47.570,-68.178,0,,0,
20260612_000237,2026-06-12T07:08:53.353,frame_000741.jpg,0.0000,54.98,0.4823,0,0,47.823,-63.424,0,,0,
20260612_000237,2026-06-12T07:08:53.853,frame_000742.jpg,0.0000,55.29,0.4823,0,0,48.004,-58.812,1,24.80,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:08:54.355,frame_000743.jpg,0.0000,55.92,0.4823,0,0,48.176,-54.308,0,,0,
20260612_000237,2026-06-12T07:08:54.866,frame_000744.jpg,0.0000,55.92,0.4823,0,0,48.351,-49.793,0,,0,
20260612_000237,2026-06-12T07:08:55.379,frame_000745.jpg,0.0000,55.29,0.4823,0,0,48.448,-45.283,0,,0,
20260612_000237,2026-06-12T07:08:55.880,frame_000746.jpg,0.0000,55.61,0.4823,0,1,48.306,-40.491,0,,0,
20260612_000237,2026-06-12T07:08:56.380,frame_000747.jpg,0.0000,55.61,0.4823,0,0,48.155,-35.856,0,,0,
20260612_000237,2026-06-12T07:08:56.884,frame_000748.jpg,0.0000,55.61,0.4823,0,1,47.994,-30.771,0,,0,
20260612_000237,2026-06-12T07:08:57.387,frame_000749.jpg,0.0000,55.61,0.4823,0,1,47.827,-25.661,0,,0,
20260612_000237,2026-06-12T07:08:57.896,frame_000750.jpg,0.0000,55.61,0.4823,0,1,47.667,-20.560,0,,0,
20260612_000237,2026-06-12T07:08:58.400,frame_000751.jpg,0.0000,55.61,0.4823,0,1,47.508,-15.143,0,,0,
20260612_000237,2026-06-12T07:08:58.918,frame_000752.jpg,0.0000,56.55,0.4823,0,1,47.367,-10.159,0,,0,
20260612_000237,2026-06-12T07:08:59.435,frame_000753.jpg,0.0000,56.55,0.4823,0,1,47.240,-5.437,0,,0,
20260612_000237,2026-06-12T07:08:59.936,frame_000754.jpg,0.0000,56.55,0.4823,0,1,47.119,-0.730,0,,0,
20260612_000237,2026-06-12T07:09:00.450,frame_000755.jpg,0.0000,56.23,0.4823,0,1,46.992,4.454,0,,0,
20260612_000237,2026-06-12T07:09:00.965,frame_000756.jpg,-0.1180,56.23,0.4823,0,1,46.830,9.154,1,16.59,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:01.469,frame_000757.jpg,-0.1180,56.55,0.4823,0,1,45.992,14.202,1,17.72,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:01.982,frame_000758.jpg,0.0000,56.55,0.4823,0,1,44.108,19.339,0,,0,
20260612_000237,2026-06-12T07:09:02.485,frame_000759.jpg,-0.0741,56.55,0.4823,0,1,41.980,24.072,1,17.49,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:02.992,frame_000760.jpg,-0.1126,56.55,0.4823,0,1,39.272,28.655,1,17.23,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:03.506,frame_000761.jpg,-0.0741,56.55,0.4823,0,1,35.687,32.965,1,19.08,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:04.018,frame_000762.jpg,-0.0851,56.55,0.4823,0,1,31.937,36.301,0,,0,
20260612_000237,2026-06-12T07:09:04.527,frame_000763.jpg,0.0000,56.55,0.4823,0,1,27.972,39.378,1,17.43,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:05.031,frame_000764.jpg,-0.1016,56.55,0.4823,0,0,24.318,41.820,1,15.72,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:05.538,frame_000765.jpg,-0.1016,56.55,0.4823,0,0,20.081,44.154,1,15.84,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:06.057,frame_000766.jpg,-0.0906,56.55,0.4823,0,1,15.541,45.790,1,17.47,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:06.559,frame_000767.jpg,-0.1126,56.55,0.4823,0,1,10.792,46.814,1,19.48,0,OBJECT_AHEAD
20260612_000237,2026-06-12T07:09:07.060,frame_000768.jpg,0.0000,56.55,0.4823,0,1,6.272,47.280,0,,0,
20260612_000237,2026-06-12T07:09:07.574,frame_000769.jpg,0.0000,56.86,0.4823,0,1,1.385,47.604,0,,0,
20260612_000237,2026-06-12T07:09:08.077,frame_000770.jpg,0.0000,57.49,0.4823,0,1,-4.031,47.850,0,,0,
20260612_000237,2026-06-12T07:09:08.589,frame_000771.jpg,0.0000,58.12,0.4823,0,1,-9.799,47.808,0,,0,
20260612_000237,2026-06-12T07:09:09.099,frame_000772.jpg,0.0000,57.80,0.4823,0,1,-15.113,47.753,0,,0,
20260612_000237,2026-06-12T07:09:09.614,frame_000773.jpg,0.0000,57.80,0.4823,0,0,-20.426,47.695,0,,0,
20260612_000237,2026-06-12T07:09:10.130,frame_000774.jpg,0.0000,60.31,0.4823,0,0,-25.611,47.634,0,,0,
20260612_000237,2026-06-12T07:09:10.636,frame_000775.jpg,0.0000,60.31,0.4823,0,0,-31.329,47.563,0,,0,
20260612_000237,2026-06-12T07:09:11.146,frame_000776.jpg,0.0000,60.31,0.4823,0,0,-37.020,47.489,0,,0,
20260612_000237,2026-06-12T07:09:11.652,frame_000777.jpg,0.0000,59.37,0.4823,0,0,-42.694,47.411,0,,0,
